id,booking_id,user_id,source_station,destination_station,journey_date,status,journey_type,total_fare,total_travel_time_minutes,total_layover_minutes,created_at,confirmed_at,cancelled_at,version
2200,BKG-20251231-HYNAC1DQ,39,Howrah,Shri Mata Vaishno Devi,2025-12-26,CONFIRMED,SINGLE_TRAIN,3782,986,0,2025-12-11T01:03:59.156Z,2025-12-11T01:12:05.678Z,,0
2201,BKG-20251231-THWRJSCF,574,Jodhpur,Jaipur,2026-01-21,CONFIRMED,SINGLE_TRAIN,1595,972,0,2026-01-21T05:00:00.066Z,2026-01-21T05:03:58.229Z,,0
2202,BKG-20251231-W7RVZDHV,890,Shri Mata Vaishno Devi,Chennai Central,2026-01-26,CONFIRMED,SINGLE_TRAIN,1148,720,0,2026-01-26T12:47:33.235Z,2026-01-26T12:50:47.990Z,,0
2203,BKG-20251231-14SNK9TF,798,Mumbai Central,Ernakulam,2026-01-11,CONFIRMED,SINGLE_TRAIN,4963,280,0,2026-01-05T21:20:49.898Z,2026-01-05T21:26:41.803Z,,0
2204,BKG-20251231-CH7CEZW0,283,Gwalior,Indore,2026-01-30,PAYMENT_PENDING,SINGLE_TRAIN,1972,1324,0,2026-01-26T02:51:00.815Z,,,0
2205,BKG-20251231-AYCZ1BSS,785,Gwalior,Trivandrum Central,2025-12-20,PAYMENT_PENDING,MULTI_TRAIN,4868,661,27,2025-12-18T00:37:22.751Z,,,0
2206,BKG-20251231-2D887HR1,636,Mumbai CST,Lucknow,2026-01-10,CONFIRMED,SINGLE_TRAIN,2790,1028,0,2025-12-27T16:04:16.405Z,2025-12-27T16:06:40.820Z,,0
2207,BKG-20251231-NLE9J7CP,607,Visakhapatnam,Chennai Central,2026-01-19,CONFIRMED,SINGLE_TRAIN,2774,1307,0,2025-12-30T10:59:26.598Z,2025-12-30T11:03:31.375Z,,0
2208,BKG-20251231-6U4436PE,428,Nagpur,New Delhi,2026-01-10,PAYMENT_PENDING,SINGLE_TRAIN,2761,780,0,2025-12-25T02:11:20.398Z,,,0
2209,BKG-20251231-2CHOS2I5,514,Vadodara,Nagpur,2026-01-17,CONFIRMED,SINGLE_TRAIN,550,423,0,2026-01-16T15:44:23.606Z,2026-01-16T15:45:23.473Z,,0
2210,BKG-20251231-PIE85DZH,434,Howrah,Shri Mata Vaishno Devi,2026-01-19,CONFIRMED,SINGLE_TRAIN,2315,1407,0,2025-12-25T18:00:55.974Z,2025-12-25T18:02:25.847Z,,0
2211,BKG-20251231-V1AU1Z4X,382,Visakhapatnam,Trivandrum Central,2026-01-18,CONFIRMED,SINGLE_TRAIN,3690,697,0,2026-01-01T03:20:28.466Z,2026-01-01T03:30:13.302Z,,0
2212,BKG-20251231-TYFVOUEV,325,Mumbai CST,Bangalore City,2026-01-14,CONFIRMED,SINGLE_TRAIN,1682,462,0,2026-01-10T05:22:08.550Z,2026-01-10T05:31:27.891Z,,0
2213,BKG-20251231-KWQVN3CM,827,Ernakulam,New Delhi,2026-01-20,CONFIRMED,SINGLE_TRAIN,2783,1144,0,2026-01-12T20:26:23.039Z,2026-01-12T20:34:13.348Z,,0
2214,BKG-20251231-VYT1ZICO,228,Lucknow,Visakhapatnam,2026-01-01,SEATS_BLOCKED,SINGLE_TRAIN,2399,662,0,2025-12-31T23:30:16.919Z,,,0
2215,BKG-20251231-AJYPUX0Z,420,Mumbai Central,Bhopal Junction,2025-12-27,CANCELLED,SINGLE_TRAIN,2407,1119,0,2025-12-08T20:09:31.140Z,,2025-12-09T05:46:48.583Z,0
2216,BKG-20251231-ODBD993X,983,Bangalore City,Ahmedabad,2026-01-21,CONFIRMED,SINGLE_TRAIN,4177,336,0,2026-01-14T17:57:57.504Z,2026-01-14T18:04:35.370Z,,0
2217,BKG-20251231-AGU96UTN,507,Udaipur City,Jaipur,2026-01-05,CONFIRMED,SINGLE_TRAIN,3369,603,0,2025-12-10T00:31:12.908Z,2025-12-10T00:32:55.407Z,,0
2218,BKG-20251231-WKGSVR58,332,Howrah,Amritsar,2025-12-27,CONFIRMED,SINGLE_TRAIN,1315,359,0,2025-11-29T20:58:04.804Z,2025-11-29T21:00:21.921Z,,0
2219,BKG-20251231-LLC0MFDM,3,Bhopal Junction,New Delhi,2026-01-09,CONFIRMED,MULTI_TRAIN,3913,934,90,2025-12-31T23:12:54.173Z,2025-12-31T23:15:16.746Z,,0
2220,BKG-20251231-4KLQDNAP,116,Indore,Patna Junction,2025-12-17,PAYMENT_FAILED,SINGLE_TRAIN,2990,664,0,2025-12-07T21:35:46.006Z,,,0
2221,BKG-20251231-S5RNRPZ4,895,Chennai Central,Patna Junction,2025-12-19,CONFIRMED,SINGLE_TRAIN,1622,1078,0,2025-11-20T09:02:04.324Z,2025-11-20T09:11:05.628Z,,0
2222,BKG-20251231-HV4T4XG5,637,Hyderabad Deccan,Jodhpur,2026-01-12,CONFIRMED,SINGLE_TRAIN,1126,512,0,2025-12-16T02:17:02.694Z,2025-12-16T02:20:12.353Z,,0
2223,BKG-20251231-83Q0KVPY,925,Howrah,Visakhapatnam,2025-12-26,CANCELLED,SINGLE_TRAIN,3476,1018,0,2025-11-30T12:20:37.526Z,,2025-11-30T13:05:23.827Z,0
2224,BKG-20251231-Y8PI72QY,646,Pune Junction,Jodhpur,2025-12-28,SEATS_BLOCKED,SINGLE_TRAIN,3313,614,0,2025-11-30T23:51:18.005Z,,,0
2225,BKG-20251231-SFSR5QB3,641,Ahmedabad,Mumbai Central,2025-12-24,PAYMENT_PENDING,SINGLE_TRAIN,4883,470,0,2025-12-19T01:02:51.485Z,,,0
2226,BKG-20251231-QWBCK8PX,67,Pune Junction,Hyderabad Deccan,2025-12-25,CANCELLED,SINGLE_TRAIN,1593,964,0,2025-12-03T22:52:50.835Z,,2025-12-04T17:57:51.044Z,0
2227,BKG-20251231-9TJRH80F,867,Agra Cantt,Bangalore City,2026-01-11,CANCELLED,SINGLE_TRAIN,4088,713,0,2026-01-11T04:01:04.796Z,,2026-01-11T10:27:13.259Z,0
2228,BKG-20251231-K2REQANY,496,Hyderabad Deccan,Amritsar,2025-12-28,CONFIRMED,SINGLE_TRAIN,963,1392,0,2025-12-19T12:20:20.197Z,2025-12-19T12:26:33.025Z,,0
2229,BKG-20251231-YGNKJBAF,548,Trivandrum Central,Ahmedabad,2025-12-18,CONFIRMED,MULTI_TRAIN,794,504,152,2025-11-23T22:39:46.100Z,2025-11-23T22:48:03.249Z,,0
2230,BKG-20251231-CV23TRCE,799,Pune Junction,Chennai Central,2026-01-22,COMPLETED,SINGLE_TRAIN,2628,869,0,2025-12-26T23:58:41.347Z,2025-12-26T23:58:57.336Z,,0
2231,BKG-20251231-42J1NAS7,824,Bhopal Junction,Pune Junction,2026-01-02,CONFIRMED,SINGLE_TRAIN,3810,1166,0,2025-12-21T00:15:31.691Z,2025-12-21T00:20:06.223Z,,0
2232,BKG-20251231-HGVOHKSB,496,Patna Junction,Shri Mata Vaishno Devi,2025-12-24,CONFIRMED,SINGLE_TRAIN,2787,1328,0,2025-12-18T11:24:54.471Z,2025-12-18T11:33:25.417Z,,0
2233,BKG-20251231-Y8UNHPVP,281,Mumbai Central,Mumbai CST,2026-01-25,CANCELLED,SINGLE_TRAIN,2253,1350,0,2025-12-31T13:52:09.632Z,,2026-01-01T06:51:59.826Z,0
2234,BKG-20251231-KU7SWZGO,104,Jodhpur,Amritsar,2026-01-07,CONFIRMED,SINGLE_TRAIN,3275,495,0,2025-12-28T00:25:14.917Z,2025-12-28T00:30:03.257Z,,0
2235,BKG-20251231-M0X558EC,951,Agra Cantt,Bangalore City,2026-01-11,CONFIRMED,SINGLE_TRAIN,2281,1024,0,2025-12-20T19:46:28.201Z,2025-12-20T19:52:20.355Z,,0
2236,BKG-20251231-1VPLTDOC,865,Vadodara,Trivandrum Central,2025-12-30,CANCELLED,SINGLE_TRAIN,1356,958,0,2025-12-11T15:38:24.139Z,,2025-12-12T15:06:16.084Z,0
2237,BKG-20251231-FMK0N1MZ,817,Jodhpur,Jaipur,2026-01-13,PAYMENT_PENDING,SINGLE_TRAIN,2871,345,0,2025-12-19T10:11:54.944Z,,,0
2238,BKG-20251231-430GSNCF,335,Bhopal Junction,Visakhapatnam,2025-12-26,CONFIRMED,SINGLE_TRAIN,1517,831,0,2025-12-03T11:23:32.421Z,2025-12-03T11:25:41.664Z,,0
2239,BKG-20251231-TT4X393B,130,Udaipur City,Jaipur,2025-12-20,CONFIRMED,SINGLE_TRAIN,3645,604,0,2025-12-11T00:54:35.888Z,2025-12-11T00:56:53.699Z,,0
2240,BKG-20251231-NUX0SP9D,683,Lucknow,Bhopal Junction,2025-12-17,PAYMENT_PENDING,SINGLE_TRAIN,3220,773,0,2025-12-08T00:25:49.327Z,,,0
2241,BKG-20251231-I3S0DWED,805,Ernakulam,Bhopal Junction,2026-01-26,CONFIRMED,SINGLE_TRAIN,3143,948,0,2026-01-24T05:52:47.773Z,2026-01-24T06:01:03.778Z,,0
2242,BKG-20251231-49AGSHBS,93,Hyderabad Deccan,Bhopal Junction,2025-12-19,PAYMENT_PENDING,SINGLE_TRAIN,2684,952,0,2025-12-18T09:19:54.292Z,,,0
2243,BKG-20251231-SXXXVZW9,471,Bhopal Junction,New Delhi,2026-01-07,CONFIRMED,SINGLE_TRAIN,2438,670,0,2025-12-23T20:11:59.527Z,2025-12-23T20:21:23.916Z,,0
2244,BKG-20251231-CBAZOOM2,235,Hyderabad Deccan,New Delhi,2026-01-12,CONFIRMED,SINGLE_TRAIN,4427,675,0,2025-12-28T01:30:14.573Z,2025-12-28T01:34:52.242Z,,0
2245,BKG-20251231-IKVK9ND2,286,Patna Junction,Lucknow,2026-01-21,CONFIRMED,SINGLE_TRAIN,4583,1281,0,2026-01-05T04:26:20.543Z,2026-01-05T04:33:20.867Z,,0
2246,BKG-20251231-VYSVNV7W,446,Mumbai Central,Trivandrum Central,2025-12-28,CONFIRMED,SINGLE_TRAIN,3376,294,0,2025-12-07T08:52:59.476Z,2025-12-07T09:02:40.081Z,,0
2247,BKG-20251231-WCP931G6,715,Ahmedabad,Mumbai CST,2026-01-05,CANCELLED,SINGLE_TRAIN,2410,514,0,2025-12-19T02:57:18.868Z,,2025-12-19T20:31:51.312Z,0
2248,BKG-20251231-GMQDEV5J,217,Bhopal Junction,Chennai Central,2026-01-07,CONFIRMED,SINGLE_TRAIN,3283,521,0,2025-12-23T10:48:52.204Z,2025-12-23T10:49:08.127Z,,0
2249,BKG-20251231-C22DNKEO,648,New Delhi,Amritsar,2026-01-01,CONFIRMED,SINGLE_TRAIN,3288,1237,0,2025-12-16T22:05:31.638Z,2025-12-16T22:15:13.098Z,,0
2250,BKG-20251231-PTSH6IF6,974,Lucknow,Bhopal Junction,2026-01-05,CONFIRMED,MULTI_TRAIN,3551,443,61,2025-12-18T02:39:42.198Z,2025-12-18T02:49:25.364Z,,0
2251,BKG-20251231-GWYRUD98,496,Jaipur,Nagpur,2026-01-25,CANCELLED,SINGLE_TRAIN,4986,537,0,2025-12-31T18:53:03.701Z,,2025-12-31T19:46:18.146Z,0
2252,BKG-20251231-MVWUJ43L,428,Mumbai Central,Ahmedabad,2025-12-21,CANCELLED,SINGLE_TRAIN,3024,806,0,2025-12-10T18:49:06.402Z,,2025-12-10T22:53:14.797Z,0
2253,BKG-20251231-6V18SUXM,294,Jodhpur,Udaipur City,2026-01-27,CONFIRMED,SINGLE_TRAIN,2748,370,0,2025-12-30T13:44:06.866Z,2025-12-30T13:46:15.776Z,,0
2254,BKG-20251231-FCZ3PSLQ,670,Bhopal Junction,Shri Mata Vaishno Devi,2026-01-23,CONFIRMED,SINGLE_TRAIN,1711,327,0,2026-01-01T20:17:22.472Z,2026-01-01T20:20:49.172Z,,0
2255,BKG-20251231-T0S7N8PZ,299,Bangalore City,Nagpur,2025-12-31,PAYMENT_PENDING,SINGLE_TRAIN,1418,622,0,2025-12-18T02:14:38.920Z,,,0
2256,BKG-20251231-UNQ124QX,657,Howrah,Indore,2025-12-25,COMPLETED,SINGLE_TRAIN,1628,512,0,2025-12-05T00:56:10.476Z,2025-12-05T00:57:57.012Z,,0
2257,BKG-20251231-CJJPV76R,930,Nagpur,Indore,2026-01-19,SEATS_BLOCKED,SINGLE_TRAIN,2681,857,0,2025-12-22T07:14:12.954Z,,,0
2258,BKG-20251231-CJ6GN7ZX,98,Jaipur,Ernakulam,2026-01-11,CONFIRMED,SINGLE_TRAIN,4456,1035,0,2025-12-24T05:56:01.695Z,2025-12-24T06:00:20.870Z,,0
2259,BKG-20251231-ZO78YES1,621,Ernakulam,Shri Mata Vaishno Devi,2026-01-09,CONFIRMED,SINGLE_TRAIN,3514,1338,0,2025-12-25T14:09:44.117Z,2025-12-25T14:15:28.904Z,,0
2260,BKG-20251231-SW498VPY,252,Amritsar,Lucknow,2025-12-16,CONFIRMED,MULTI_TRAIN,1361,1331,40,2025-12-11T18:00:42.993Z,2025-12-11T18:06:49.445Z,,0
2261,BKG-20251231-N0JJ8X2Y,660,Udaipur City,New Delhi,2026-01-03,PAYMENT_PENDING,SINGLE_TRAIN,1415,1395,0,2025-12-06T21:39:30.963Z,,,0
2262,BKG-20251231-1QK6OQWJ,542,Howrah,Visakhapatnam,2026-01-01,PAYMENT_PENDING,MULTI_TRAIN,1514,1025,92,2025-12-03T14:49:14.162Z,,,0
2263,BKG-20251231-VG7V1US5,978,Pune Junction,Chennai Central,2026-01-04,CONFIRMED,SINGLE_TRAIN,2570,445,0,2025-12-24T09:14:57.491Z,2025-12-24T09:17:31.260Z,,0
2264,BKG-20251231-B53NMHP0,351,Trivandrum Central,Bangalore City,2026-01-15,CONFIRMED,SINGLE_TRAIN,4924,933,0,2026-01-09T02:15:12.872Z,2026-01-09T02:24:23.101Z,,0
2265,BKG-20251231-9GIBC2XW,189,Nagpur,Indore,2026-01-22,SEATS_BLOCKED,SINGLE_TRAIN,2053,921,0,2026-01-17T22:02:38.384Z,,,0
2266,BKG-20251231-FO6W615N,493,Mumbai Central,Shri Mata Vaishno Devi,2026-01-05,CONFIRMED,SINGLE_TRAIN,3630,1007,0,2025-12-30T19:43:38.486Z,2025-12-30T19:51:55.256Z,,0
2267,BKG-20251231-OIWLO5F5,364,Bhopal Junction,Chennai Central,2026-01-01,PAYMENT_PENDING,SINGLE_TRAIN,1845,1205,0,2025-12-16T08:24:00.628Z,,,0
2268,BKG-20251231-OHD8Q5X1,816,Bhopal Junction,Jaipur,2025-12-17,PAYMENT_PENDING,SINGLE_TRAIN,4099,316,0,2025-12-03T20:58:42.921Z,,,0
2269,BKG-20251231-GKBNNV1H,863,Gwalior,Shri Mata Vaishno Devi,2025-12-22,CONFIRMED,SINGLE_TRAIN,3364,1431,0,2025-12-17T18:19:33.673Z,2025-12-17T18:23:49.811Z,,0
2270,BKG-20251231-TDE5JQ46,688,Pune Junction,Gwalior,2025-12-23,CANCELLED,SINGLE_TRAIN,2267,581,0,2025-12-19T09:39:59.815Z,,2025-12-19T16:57:08.942Z,0
2271,BKG-20251231-F2I4T03R,37,Hyderabad Deccan,Ahmedabad,2026-01-14,COMPLETED,SINGLE_TRAIN,4593,1188,0,2025-12-27T16:29:40.410Z,2025-12-27T16:35:37.684Z,,0
2272,BKG-20251231-1OODX0DD,444,Chennai Central,Patna Junction,2026-01-19,PAYMENT_PENDING,SINGLE_TRAIN,3463,756,0,2026-01-04T00:44:33.334Z,,,0
2273,BKG-20251231-PODZYAEX,694,Mumbai CST,Chennai Central,2026-01-06,CONFIRMED,SINGLE_TRAIN,1054,840,0,2026-01-06T10:00:44.437Z,2026-01-06T10:10:31.578Z,,0
2274,BKG-20251231-KLB83GLU,909,Jodhpur,Indore,2026-01-29,CANCELLED,SINGLE_TRAIN,2111,1198,0,2025-12-31T02:21:34.044Z,,2025-12-31T16:00:59.009Z,0
2275,BKG-20251231-KPZ6Q978,583,Indore,Gwalior,2026-01-23,CONFIRMED,SINGLE_TRAIN,3136,300,0,2025-12-28T14:36:22.789Z,2025-12-28T14:39:04.717Z,,0
2276,BKG-20251231-WCY9RKR9,372,Ahmedabad,Amritsar,2026-01-20,PAYMENT_PENDING,SINGLE_TRAIN,4262,771,0,2026-01-01T13:47:25.935Z,,,0
2277,BKG-20251231-5OH514OI,843,Vadodara,Pune Junction,2026-01-10,PAYMENT_PENDING,SINGLE_TRAIN,854,713,0,2025-12-30T14:24:17.524Z,,,0
2278,BKG-20251231-PP5G70IS,148,Mumbai CST,Nagpur,2026-01-24,SEATS_BLOCKED,MULTI_TRAIN,2822,389,67,2026-01-20T23:28:06.468Z,,,0
2279,BKG-20251231-87XOVMEM,670,Vadodara,Agra Cantt,2025-12-28,CONFIRMED,SINGLE_TRAIN,1273,1230,0,2025-12-18T07:07:17.943Z,2025-12-18T07:11:24.365Z,,0
2280,BKG-20251231-H3FT2J29,467,Mumbai Central,Agra Cantt,2025-12-30,PAYMENT_PENDING,MULTI_TRAIN,4152,835,16,2025-12-16T13:18:11.846Z,,,0
2281,BKG-20251231-5XQMUMDW,382,Bangalore City,Ahmedabad,2026-01-17,CONFIRMED,SINGLE_TRAIN,1581,758,0,2025-12-29T07:07:22.116Z,2025-12-29T07:17:12.428Z,,0
2282,BKG-20251231-K9CMZUEM,53,Jodhpur,Mumbai Central,2025-12-31,PAYMENT_PENDING,SINGLE_TRAIN,3793,782,0,2025-12-03T11:33:36.625Z,,,0
2283,BKG-20251231-CORM4AQF,795,Vadodara,Shri Mata Vaishno Devi,2025-12-24,CONFIRMED,SINGLE_TRAIN,596,1260,0,2025-12-14T10:37:04.674Z,2025-12-14T10:39:11.713Z,,0
2284,BKG-20251231-8HUWVCTL,384,Patna Junction,Agra Cantt,2026-01-14,SEATS_BLOCKED,MULTI_TRAIN,4383,1020,145,2026-01-08T03:59:56.925Z,,,0
2285,BKG-20251231-KK4HZQLA,398,Udaipur City,Bangalore City,2026-01-25,CONFIRMED,SINGLE_TRAIN,533,659,0,2025-12-29T08:31:07.249Z,2025-12-29T08:34:04.046Z,,0
2286,BKG-20251231-B7A1HLZ2,653,Mumbai Central,Howrah,2026-01-12,CONFIRMED,SINGLE_TRAIN,2261,1368,0,2025-12-28T03:00:09.573Z,2025-12-28T03:08:16.529Z,,0
2287,BKG-20251231-I30KOX3C,210,Visakhapatnam,Trivandrum Central,2026-01-08,CONFIRMED,SINGLE_TRAIN,1749,1103,0,2025-12-19T19:05:16.370Z,2025-12-19T19:14:11.222Z,,0
2288,BKG-20251231-U7WABC76,679,Ernakulam,Ahmedabad,2026-01-29,CANCELLED,SINGLE_TRAIN,4164,1390,0,2026-01-07T02:51:23.717Z,,2026-01-08T02:44:06.146Z,0
2289,BKG-20251231-RQZ6S6AF,402,Vadodara,Ahmedabad,2025-12-31,CONFIRMED,SINGLE_TRAIN,4612,1368,0,2025-12-31T15:59:39.392Z,2025-12-31T16:07:58.072Z,,0
2290,BKG-20251231-2WO8Y737,111,New Delhi,Nagpur,2025-12-16,CANCELLED,SINGLE_TRAIN,1108,589,0,2025-11-29T23:04:45.695Z,,2025-11-30T13:16:13.426Z,0
2291,BKG-20251231-DXH4XM3W,807,Chennai Central,Agra Cantt,2025-12-26,CONFIRMED,SINGLE_TRAIN,2393,314,0,2025-11-30T21:53:38.140Z,2025-11-30T21:58:22.482Z,,0
2292,BKG-20251231-1UCDVZPQ,53,Pune Junction,Visakhapatnam,2026-01-09,CONFIRMED,SINGLE_TRAIN,4311,680,0,2025-12-17T14:05:10.599Z,2025-12-17T14:07:37.325Z,,0
2293,BKG-20251231-1AWGVD4B,544,Ernakulam,Gwalior,2026-01-18,PAYMENT_PENDING,SINGLE_TRAIN,885,467,0,2025-12-26T04:32:46.660Z,,,0
2294,BKG-20251231-MARUY991,423,Ernakulam,Amritsar,2026-01-10,CONFIRMED,SINGLE_TRAIN,4352,395,0,2025-12-28T06:37:19.618Z,2025-12-28T06:45:58.989Z,,0
2295,BKG-20251231-7AVEIPT0,427,Mumbai Central,Vadodara,2026-01-08,CANCELLED,SINGLE_TRAIN,2647,275,0,2026-01-07T21:49:35.542Z,,2026-01-08T19:28:11.598Z,0
2296,BKG-20251231-CM7UZTJ2,251,Jodhpur,Ernakulam,2026-01-02,CONFIRMED,SINGLE_TRAIN,3198,601,0,2025-12-07T15:36:49.893Z,2025-12-07T15:44:22.095Z,,0
2297,BKG-20251231-BWBSF6MP,535,Patna Junction,Jaipur,2025-12-27,CONFIRMED,SINGLE_TRAIN,832,1159,0,2025-12-16T13:43:47.928Z,2025-12-16T13:44:58.153Z,,0
2298,BKG-20251231-NEFMFMSP,268,Howrah,Chennai Central,2025-12-24,CONFIRMED,SINGLE_TRAIN,4992,581,0,2025-11-27T06:47:31.405Z,2025-11-27T06:51:31.336Z,,0
2299,BKG-20251231-1L3QD6TH,214,Pune Junction,Chennai Central,2026-01-17,PAYMENT_PENDING,SINGLE_TRAIN,2378,535,0,2026-01-06T19:39:50.107Z,,,0
2300,BKG-20251231-37OGF6LP,977,Hyderabad Deccan,Jodhpur,2026-01-12,CONFIRMED,SINGLE_TRAIN,1069,1342,0,2025-12-14T15:35:21.329Z,2025-12-14T15:35:39.190Z,,0
2301,BKG-20251231-6EOVVYTX,591,Mumbai CST,Nagpur,2026-01-22,PAYMENT_PENDING,SINGLE_TRAIN,4552,1016,0,2026-01-19T06:04:51.492Z,,,0
2302,BKG-20251231-EKUCA8LS,531,Visakhapatnam,Ahmedabad,2026-01-08,CONFIRMED,SINGLE_TRAIN,1770,246,0,2026-01-01T05:43:52.806Z,2026-01-01T05:50:58.309Z,,0
2303,BKG-20251231-B5DGHVOH,222,Bangalore City,Mumbai CST,2026-01-12,PAYMENT_PENDING,SINGLE_TRAIN,2508,1231,0,2025-12-19T12:33:12.917Z,,,0
2304,BKG-20251231-NVH84KTH,698,Jaipur,Pune Junction,2026-01-27,SEATS_BLOCKED,SINGLE_TRAIN,3897,417,0,2026-01-11T20:40:55.065Z,,,0
2305,BKG-20251231-VM20XQWZ,680,Mumbai Central,Ahmedabad,2026-01-26,CONFIRMED,MULTI_TRAIN,2763,1190,27,2026-01-05T04:02:12.892Z,2026-01-05T04:06:48.390Z,,0
2306,BKG-20251231-VQQJPT99,693,Pune Junction,Mumbai CST,2026-01-02,CONFIRMED,SINGLE_TRAIN,2225,356,0,2025-12-15T13:46:22.398Z,2025-12-15T13:49:24.224Z,,0
2307,BKG-20251231-S4IE0785,689,Patna Junction,Hyderabad Deccan,2025-12-21,PAYMENT_PENDING,SINGLE_TRAIN,1348,1062,0,2025-12-07T07:49:55.425Z,,,0
2308,BKG-20251231-XAS6IO8M,86,Patna Junction,New Delhi,2026-01-29,CONFIRMED,SINGLE_TRAIN,4152,524,0,2026-01-04T06:10:18.343Z,2026-01-04T06:13:16.145Z,,0
2309,BKG-20251231-0I73H9R4,893,Shri Mata Vaishno Devi,Lucknow,2025-12-18,CONFIRMED,SINGLE_TRAIN,4725,814,0,2025-12-11T06:56:06.520Z,2025-12-11T06:59:53.209Z,,0
2310,BKG-20251231-Y4RK5BRV,813,Vadodara,Jodhpur,2026-01-02,CONFIRMED,SINGLE_TRAIN,851,289,0,2026-01-01T08:04:36.702Z,2026-01-01T08:14:29.509Z,,0
2311,BKG-20251231-6CGI6D6W,366,Amritsar,Bhopal Junction,2025-12-22,CANCELLED,SINGLE_TRAIN,4246,244,0,2025-12-13T19:04:03.403Z,,2025-12-14T12:31:07.199Z,0
2312,BKG-20251231-6KO5Q8QP,243,Bhopal Junction,Vadodara,2026-01-30,CONFIRMED,SINGLE_TRAIN,3175,332,0,2026-01-28T00:10:31.864Z,2026-01-28T00:16:07.827Z,,0
2313,BKG-20251231-72XSLXVT,874,Ernakulam,Gwalior,2026-01-10,CONFIRMED,SINGLE_TRAIN,2462,583,0,2026-01-05T23:40:45.378Z,2026-01-05T23:42:49.979Z,,0
2314,BKG-20251231-9K7JREZN,348,Hyderabad Deccan,Vadodara,2025-12-28,CONFIRMED,SINGLE_TRAIN,1272,704,0,2025-12-20T08:17:31.395Z,2025-12-20T08:26:37.169Z,,0
2315,BKG-20251231-EG0IRXN8,803,Ernakulam,New Delhi,2025-12-29,PAYMENT_FAILED,SINGLE_TRAIN,794,1040,0,2025-12-05T09:39:33.637Z,,,0
2316,BKG-20251231-IT3RSX1M,926,Amritsar,Hyderabad Deccan,2026-01-28,CANCELLED,MULTI_TRAIN,3308,1343,129,2026-01-16T08:01:35.465Z,,2026-01-16T20:32:20.319Z,0
2317,BKG-20251231-0DFWTBEG,22,New Delhi,Amritsar,2026-01-13,PAYMENT_PENDING,SINGLE_TRAIN,4794,776,0,2025-12-16T17:25:30.528Z,,,0
2318,BKG-20251231-AZAJOYP9,784,Jaipur,Hyderabad Deccan,2026-01-04,CONFIRMED,SINGLE_TRAIN,2779,1340,0,2025-12-06T01:21:49.750Z,2025-12-06T01:28:14.968Z,,0
2319,BKG-20251231-8WCMAE3S,404,Shri Mata Vaishno Devi,Jodhpur,2026-01-10,CANCELLED,SINGLE_TRAIN,544,667,0,2025-12-26T08:52:14.944Z,,2025-12-26T23:48:36.222Z,0
2320,BKG-20251231-5IG6RODV,491,Indore,Ahmedabad,2026-01-27,CONFIRMED,SINGLE_TRAIN,1356,1010,0,2025-12-31T20:55:44.208Z,2025-12-31T20:58:57.832Z,,0
2321,BKG-20251231-1NN72K3C,173,Patna Junction,New Delhi,2026-01-16,CONFIRMED,SINGLE_TRAIN,2953,425,0,2026-01-13T02:31:05.010Z,2026-01-13T02:37:23.203Z,,0
2322,BKG-20251231-Q20DRSCK,992,Ernakulam,Shri Mata Vaishno Devi,2025-12-25,PAYMENT_PENDING,SINGLE_TRAIN,2550,921,0,2025-11-26T15:54:45.508Z,,,0
2323,BKG-20251231-MJK32ZO9,519,Lucknow,Agra Cantt,2026-01-02,CANCELLED,SINGLE_TRAIN,1643,1203,0,2025-12-31T01:10:19.118Z,,2025-12-31T12:50:45.659Z,0
2324,BKG-20251231-RI4LJGQT,588,Trivandrum Central,Gwalior,2025-12-20,PAYMENT_PENDING,SINGLE_TRAIN,4626,916,0,2025-11-30T10:32:18.101Z,,,0
2325,BKG-20251231-QQZQCR7B,670,Agra Cantt,Udaipur City,2026-01-26,CONFIRMED,SINGLE_TRAIN,542,1358,0,2026-01-16T04:06:14.922Z,2026-01-16T04:08:12.704Z,,0
2326,BKG-20251231-I4TBQD6P,284,Bangalore City,Agra Cantt,2026-01-12,PAYMENT_PENDING,SINGLE_TRAIN,3798,1075,0,2026-01-04T00:23:39.084Z,,,0
2327,BKG-20251231-AZFDPD65,217,Indore,Visakhapatnam,2026-01-15,PAYMENT_FAILED,SINGLE_TRAIN,1954,988,0,2025-12-29T14:47:50.738Z,,,0
2328,BKG-20251231-K7RHMY30,49,Mumbai CST,Pune Junction,2026-01-05,CONFIRMED,SINGLE_TRAIN,3190,619,0,2025-12-19T14:57:31.560Z,2025-12-19T15:05:54.706Z,,0
2329,BKG-20251231-W9RN93VG,701,Agra Cantt,Ahmedabad,2026-01-11,CONFIRMED,SINGLE_TRAIN,998,852,0,2025-12-22T16:42:38.161Z,2025-12-22T16:46:09.746Z,,0
2330,BKG-20251231-SFX61GQI,973,New Delhi,Amritsar,2025-12-22,CANCELLED,SINGLE_TRAIN,4317,1262,0,2025-12-04T23:55:12.291Z,,2025-12-05T13:57:42.397Z,0
2331,BKG-20251231-XWQS8Z8J,643,Patna Junction,New Delhi,2025-12-21,CONFIRMED,MULTI_TRAIN,2077,1083,31,2025-11-22T17:40:45.228Z,2025-11-22T17:44:20.934Z,,0
2332,BKG-20251231-16Y29H4S,440,Howrah,Shri Mata Vaishno Devi,2026-01-06,CONFIRMED,SINGLE_TRAIN,1134,884,0,2025-12-10T05:00:54.031Z,2025-12-10T05:02:46.469Z,,0
